SymbolId,CurrentTime,Index,Bid,BidSize,Ask,AskSize,BidCondition,AskCondition,BidExchange,AskExchange
DNN,20250717 04:00:00.081000,0,2.06,1,2.06,1,REGULAR,REGULAR,PACF,10305
DNN,20250717 04:00:01.282000,0,2.02,10,2.04,48,REGULAR,REGULAR,EDGX,10247
DNN,20250717 04:00:03.950000,0,2.02,10,2.04,49,REGULAR,REGULAR,EDGX,10247
DNN,20250717 04:00:45.694000,0,2.02,1,2.04,48,REGULAR,REGULAR,PACF,10247
DNN,20250717 04:00:45.694000,0,2.02,1,2.04,48,REGULAR,REGULAR,PACF,10247
DNN,20250717 04:02:32.306000,0,2.02,10,2.04,48,REGULAR,REGULAR,EDGX,10247
DNN,20250717 04:03:59.348000,0,2.04,5,2.04,30,REGULAR,REGULAR,MEMX,10247
DNN,20250717 04:03:59.348000,0,2.04,5,2.04,30,REGULAR,REGULAR,MEMX,10247
DNN,20250717 04:03:59.349000,0,2.04,5,2.04,28,REGULAR,REGULAR,MEMX,10247
DNN,20250717 04:03:59.349000,0,2.04,5,2.04,28,REGULAR,REGULAR,MEMX,10247
DNN,20250717 04:03:59.349000,0,2.04,5,2.04,28,REGULAR,REGULAR,MEMX,10247
DNN,20250717 04:03:59.349000,0,2.04,5,2.04,28,REGULAR,REGULAR,MEMX,10247
DNN,20250717 04:03:59.349000,0,2.04,5,2.04,28,REGULAR,REGULAR,MEMX,10247
DNN,20250717 04:05:51.776000,0,2.04,30,2.04,28,REGULAR,REGULAR,NQEX,10247
DNN,20250717 04:06:16.238000,0,2.04,30,2.04,27,REGULAR,REGULAR,NQEX,10247
DNN,20250717 04:07:54.262000,0,2.04,30,2.04,52,REGULAR,REGULAR,NQEX,10247
DNN,20250717 04:07:54.262000,0,2.04,30,2.04,52,REGULAR,REGULAR,NQEX,10247
DNN,20250717 04:10:32.400000,0,2.04,30,2.04,52,REGULAR,REGULAR,NQEX,10247
DNN,20250717 04:12:23.796000,0,2.04,30,2.04,52,REGULAR,REGULAR,NQEX,10247
DNN,20250717 04:15:30.268000,0,2.04,30,2.04,51,REGULAR,REGULAR,NQEX,10247
DNN,20250717 04:19:05.158000,0,2.04,30,2.04,51,REGULAR,REGULAR,NQEX,10247
DNN,20250717 04:19:09.232000,0,2.04,30,2.04,51,REGULAR,REGULAR,NQEX,10247
DNN,20250717 04:19:29.409000,0,2.04,30,2.04,51,REGULAR,REGULAR,NQEX,10247
